Product Name,Specifications
썬루트  PN800W 80PLUS BRONZE ATX3.0 벌크,"ATX 파워, 정격출력:800W, 80 PLUS 브론즈, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:7개, IDE 4핀:2개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 플랫케이블"
포게임  MAXMASTER MAX 850 GOLD,"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:92%, 120mm 팬, 깊이:150mm, 무상 5년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:8개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 플랫케이블"
델타  GPS-850HB 80PLUS PLATINUM,"ATX 파워, 정격출력:850W, 80 PLUS 플레티넘, +12V 다중레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:155mm, 무상 7년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):6개, SATA:9개, IDE 4핀:6개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트, 2020년 5월 제삼세대->프리플로우 유통사 변경 / 2020년 5월 스펙일부 변경"
SilverStone  Strider SFX ST45SF-V3 아이보라,"M-ATX(SFX) 파워, 정격출력:450W, 80 PLUS 브론즈, +12V 싱글레일, 액티브PFC, 92mm 팬, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 8핀(6+2):1개, PCIe 6핀:1개, SATA:3개, IDE 4핀:2개, 프리볼트"
Enhance  ENP-7025B Tyan Korea 1개,"Flex-ATX 파워, 80 PLUS 브론즈, +12V 다중레일, 40mm 팬, [커넥터], 케이블일체형, 메인전원:24핀(20+4), SATA:2개, IDE 4핀:2개"
topower  TOP-600S 12VSD 벌크,"ATX 파워, 정격출력:600W, +12V 싱글레일, +12V 가용률:90%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개"
PNC PARTNER   EVEREST N 500W PLUS 벌크,"ATX 파워, 정격출력:500W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 3년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절"
FSP  FSP2000-52AGPBI 80PLUS GOLD 타이안코리아,"ATX 파워, 정격출력:2000W, 80 PLUS 골드, 액티브PFC, 무상 2년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):8개, SATA:2개, IDE 4핀:2개"
스카이디지탈  파워스테이션5 PS5-850SV 80PLUS SILVER,"ATX 파워, 정격출력:850W, 80 PLUS 실버, +12V 싱글레일, +12V 가용률:93%, 액티브PFC, PF(역률):99%, 140mm, 깊이:160mm, 무상 5년, 유상 3년, [커넥터], 세미모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):6개, SATA:8개, IDE 4핀:6개, FDD:1개, [부가기능], 대기전력 1W 미만, 플랫케이블"
NCTOP  Natural SFX-M450W 벌크,"M-ATX(SFX) 파워, 정격출력:200W, +12V 싱글레일, 80mm 팬, [커넥터], 케이블일체형, 메인전원:24핀(20+4), SATA:3개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만"
ASUS TUF Gaming 1000W GOLD,"ATX 파워, 정격출력:1000W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:5개, IDE 4핀:4개, [부가기능], 프리볼트"
FSP  FSP300-60GHS(85),"M-ATX(SFX) 파워, 정격출력:300W, 80 PLUS 브론즈, +12V 다중레일, 액티브PFC, 80mm 팬, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 6핀:1개, SATA:4개, IDE 4핀:3개, 프리볼트, 벌크 여부 확인요망"
TAGER  JN500W GAMING,"ATX 파워, 정격출력:500W, +12V 싱글레일, +12V 가용률:84%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만"
현대파워  PRIME SFX-630M 벌크,"M-ATX(SFX) 파워, 정격출력:230W, +12V 싱글레일, 80mm 팬, 깊이:100mm, 무상 1년 , 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 8핀(6+2):1개, SATA:3개, IDE 4핀:3개"
FSP  FSP350-50FFB,"서버용 파워, 정격출력:350W, +12V 싱글레일, 액티브PFC, PF(역률):99%, 40mm, 깊이:150mm, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, SATA:2개, IDE 4핀:2개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트"
topower  TOP-500S 12VSD DUAL POWER 벌크,"ATX 파워, 정격출력:500W, +12V 다중레일, 120mm 팬, 무상 3년, 유상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:4개"
스카이디지탈  파워스테이션4 PS4-350T 86P ActivePFC V2.31,"TFX 파워, 정격출력:350W, +12V 다중레일, 액티브PFC, 80mm 팬, 무상 3년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀, PCIe 6핀:2개, SATA:3개, IDE 4핀:2개, [부가기능], 대기전력 1W 미만"
시소닉  SSP-600ES2 80PLUS BRONZE,"ATX 파워, 정격출력:600W, 80 PLUS 브론즈, +12V 다중레일, 액티브PFC, PF(역률):99%, 80mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:5개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트"
TAGER  JN600K 벌크,"ATX 파워, 정격출력:230W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 1년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, SATA:3개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만"
에너맥스  Platimax EPM1700EGT,"ATX 파워, 정격출력:1700W, +12V 다중레일, 액티브PFC, 깊이:180mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4핀 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:4개, FDD:1개, [부가기능], 대기전력 1W 미만, 플랫케이블"
델타  GPS-1000DB 80PLUS PLATINUM 풀모듈러,"ATX 파워, 정격출력:1000W, 80 PLUS 플레티넘, +12V 다중레일, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:190mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):4개, SATA:9개, IDE 4핀:6개, FDD:1개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
FSP  HEXA 550W 80PLUS BRONZE 프리볼트,"ATX 파워, 정격출력:550W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:8개, IDE 4핀:2개, FDD:1개, [부가기능], 프리볼트"
ASUS TUF Gaming 750W GOLD,"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:99%, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:5개, IDE 4핀:4개, [부가기능], 프리볼트"
FSP  FSP1200-50ADB 80PLUS GOLD,"ATX 파워, 정격출력:1200W, 80 PLUS 골드, 액티브PFC, 깊이:190mm, 무상 3년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:16개, IDE 4핀:14개, FDD:2개"
PNC PARTNER   EVEREST 750W WHITE 80PLUS STANDARD 230V EU 벌크,"ATX 파워, 정격출력:750W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:96%, 액티브PFC, PF(역률):99%, 120mm 팬, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 플랫케이블"
썬루트  PN800W 80PLUS BRONZE ATX3.0,"ATX 파워, 정격출력:800W, 80 PLUS 브론즈, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:7개, IDE 4핀:2개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 플랫케이블"
에너지옵티머스  EOP-2400,"ATX 파워, 정격출력:2400W, +12V 싱글레일, +12V 가용률:95%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:165mm, 무상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):16개, SATA:8개, IDE 4핀:5개"
NCTOP  MIRASOL LR1204 DC to DC 120W,"DC to DC, 정격출력:120W, [커넥터], 메인전원:24핀, SATA:1개, IDE 4핀:1개"
topower  TOP-600S 12VSD V2 벌크,"ATX 파워, 정격출력:600W, +12V 싱글레일, +12V 가용률:90%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개"
FSP  FSP400-60GHS(85),"M-ATX(SFX) 파워, 정격출력:400W, +12V 다중레일, 액티브PFC, 80mm 팬, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 6핀:1개, SATA:4개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만, 프리볼트"
ASUS TUF Gaming 850W GOLD,"ATX 파워, 정격출력:850W, 80 PLUS 골드, +12V 싱글레일, +12V 가용률:100%, 깊이:150mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):3개, SATA:5개, IDE 4핀:4개, [부가기능], 프리볼트"
CORSAIR  CV650 NEW,"ATX 파워, 정격출력:650W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:96%, 120mm 팬, 깊이:125mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):2개, SATA:7개, IDE 4핀:2개, FDD:1개, [부가기능], 자동 팬 조절, 프리볼트"
포게임  PROMASTER PRO 700 BRONZE,"ATX 파워, 정격출력:700W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:88%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 플랫케이블"
TAGER  JN630K 벌크,"ATX 파워, 정격출력:250W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 1년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 6핀:1개, SATA:3개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만"
현대파워  VEGA ST-600W 벌크,"ATX 파워, 정격출력:600W, +12V 다중레일, +12V 가용률:80%, 120mm 팬, 깊이:140mm, 무상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:4개"
에너지옵티머스  EOP-1800,"ATX 파워, 정격출력:1800W, +12V 싱글레일, +12V 가용률:100%, 액티브PFC, PF(역률):99%, 135mm 팬, 깊이:165mm, 무상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):16개, SATA:8개, IDE 4핀:8개, 채굴 전용 파워(일반 PC 사용 불가)"
CORSAIR  CV750 80PLUS BRONZE,"ATX 파워, 정격출력:750W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 120mm 팬, 깊이:125mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):2개, SATA:7개, IDE 4핀:2개, FDD:1개, [부가기능], 자동 팬 조절, 프리볼트"
HOPELY  600JB LIGHT 벌크,"ATX 파워, 정격출력:230W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 1년, 유상 2년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 6핀:1개, SATA:3개, IDE 4핀:3개, [부가기능]"
PNC PARTNER   EVEREST N 600W PLUS,"ATX 파워, 정격출력:600W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 3년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절"
현대파워  PRIME 620K 벌크,"ATX 파워, 정격출력:230W, +12V 싱글레일, +12V 가용률:67%, 120mm 팬, 무상 1년 , 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):1개, SATA:4개, IDE 4핀:4개"
포게임  ECOMASTER ECO PLUS 900 ATX3.0 (PCIE5),"ATX 파워, 정격출력:900W, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):2개, SATA:7개, IDE 4핀:2개, [부가기능], 자동 팬 조절, 플랫케이블"
GSI  DOHICH 700W PLUS,"ATX 파워, 정격출력:700W, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 2년, 유상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:5개, IDE 4핀:4개, [부가기능], 플랫케이블"
PNC PARTNER   EVEREST N 600W PLUS 벌크,"ATX 파워, 정격출력:600W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 3년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절"
PNC PARTNER   EVEREST N 500W PLUS,"ATX 파워, 정격출력:500W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 3년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절"
BABEL  Sense 500PB V2.3 Series,"ATX 파워, 정격출력:230W, +12V 싱글레일, 120mm 팬, 깊이:140mm, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 6핀:1개, SATA:3개, IDE 4핀:3개, [부가기능], 대기전력 1W 미만"
FSP  FSP300-50FFB,"서버용 파워, 정격출력:300W, +12V 싱글레일, 액티브PFC, PF(역률):99%, 40mm, 깊이:150mm, [커넥터], 케이블일체형, 메인전원:24핀(20+4) 1개, 보조전원:8핀(4+4) 1개, SATA:2개, IDE 4핀:2개, FDD:1개, [부가기능], 대기전력 1W 미만, 프리볼트"
WEED  W600-ORIGIN,"ATX 파워, 정격출력:300W, 120mm 팬, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:4개"
SilverStone  SST-SX700-LPT 아이보라,"M-ATX(SFX) 파워, 정격출력:700W, 80 PLUS 플레티넘, +12V 싱글레일, 액티브PFC, 120mm 팬, 무상 3년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), PCIe 8핀(6+2):4개, SATA:9개, IDE 4핀:3개, [부가기능], 프리볼트, 플랫케이블"
에너지옵티머스  S500 PRO 벌크,"ATX 파워, 정격출력:230W, +12V 싱글레일, 120mm 팬, 깊이:140mm, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 6핀:1개, SATA:3개, IDE 4핀:3개, 벌크 여부 확인요망 / 2021년 1월 커넥터 개수 변경"
써멀테이크  터프파워 GF3 1650W GOLD 풀모듈러 ATX 3.0 (PCIE5),"ATX 파워, 정격출력:1650W, 80 PLUS 골드, ETA인증:PLATINUM, 전압변동:±3%, +12V 싱글레일, 액티브PFC, PF(역률):99%, 140mm 팬, 깊이:180mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀, 보조전원:8+4+4핀 1개, PCIe 16핀(12+4):12VHPWR 2개, PCIe 8핀(6+2):9개, SATA:16개, IDE 4핀:8개, FDD:1개, 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
FSP  FSP750-50ABA,"ATX 파워, 정격출력:750W, 80 PLUS 골드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8+4+4핀 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:5개, FDD:1개, [부가기능], 대기전력 1W 미만"
포게임  ECOMASTER ECO 750 80PLUS STANDARD,"ATX 파워, 정격출력:750W, 80 PLUS 스탠다드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 플랫케이블"
CORSAIR  RM1000e,"ATX 파워, 정격출력:1000W, 80 PLUS 골드, ETA인증:PLATINUM, LAMBDA인증:A-, +12V 싱글레일, +12V 가용률:100%, 120mm 팬, 깊이:150mm, 무상 7년, [커넥터], 풀모듈러, 메인전원:24핀 1개, 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):6개, SATA:7개, IDE 4핀:4개, [부가기능], 팬리스모드, 자동 팬 조절, 프리볼트, 플랫케이블"
현대파워  PRIME 600K 벌크,"ATX 파워, 정격출력:230W, +12V 싱글레일, +12V 가용률:67%, 120mm 팬, 무상 1년 , 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, SATA:4개, IDE 4핀:2개"
TAGER  JN650K 벌크,"ATX 파워, 정격출력:300W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 2년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):1개, PCIe 6핀:1개, SATA:4개, IDE 4핀:4개, [부가기능], 대기전력 1W 미만"
KRAFT KOREA  POWER MASTER PMK 11000,"ATX 파워, 정격출력:1000W, 80 PLUS 브론즈, +12V 싱글레일, 액티브PFC, 140mm 팬, 깊이:150mm, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 8핀(6+2):4개, SATA:7개, IDE 4핀:6개, [부가기능], 대기전력 1W 미만"
Bestone  SK-II M500DM V2,"M-ATX(SFX) 파워, +12V 싱글레일, 80mm 팬, [커넥터], 케이블일체형, 메인전원:24핀(20+4), PCIe 8핀(6+2):1개, SATA:4개, IDE 4핀:4개"
스카이디지탈  파워스테이션5 PS5-500EV 80PLUS Standard 벌크,"ATX 파워, 정격출력:500W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:91%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀, 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:6개, IDE 4핀:3개, FDD:1개, [부가기능], 플랫케이블"
현대파워  PRIME 750K PLUS 벌크,"ATX 파워, 정격출력:500W, +12V 싱글레일, +12V 가용률:79%, 120mm 팬, 무상 2년 , 유상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:4개, FDD:1개, 22년 1월부 일부 스펙 변경"
GSI  DOHICH MT-450 MICRO,"M-ATX(SFX) 파워, 정격출력:230W, +12V 싱글레일, 80mm 팬, 깊이:100mm, 무상 1년,유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):1개, SATA:3개, IDE 4핀:3개, [부가기능]"
PNC PARTNER   EVEREST ECO AFTER 1100AP RGB MODULE,"ATX 파워, 정격출력:1100W, +12V 싱글레일, +12V 가용률:99%, 140mm 팬, 깊이:160mm, 무상 5년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 16핀(12+4):12VHPWR 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:4개, FDD:1개, LED 라이트"
+0asis  Cool 700GP V2.3 벌크,"ATX 파워, 정격출력:500W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:4개, [부가기능], 자동 팬 조절"
포게임  ECOMASTER ECO 650 80PLUS STANDARD,"ATX 파워, 정격출력:650W, 80 PLUS 스탠다드, +12V 싱글레일, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 플랫케이블"
PNC PARTNER   EVEREST 1600AP 벌크,"ATX 파워, 정격출력:1600W, +12V 싱글레일, 액티브PFC, 140mm 팬, 깊이:185mm, 무상 1년, 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):16개, SATA:12개, IDE 4핀:8개"
Bestone  SK-II M500S 벌크,"M-ATX(SFX) 파워, +12V 싱글레일, 80mm 팬, [커넥터], 케이블일체형, 메인전원:24핀(20+4), SATA:3개, IDE 4핀:3개"
PNC PARTNER   EVEREST 600K RGB White,"ATX 파워, 정격출력:600W, +12V 싱글레일, +12V 가용률:80%, 120mm 팬, 깊이:140mm, 무상 3년 , 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절, LED 라이트"
PNC PARTNER   EVEREST 650W 80PLUS STANDARD 230V EU,"ATX 파워, 정격출력:650W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:96%, 액티브PFC, PF(역률):99%, 120mm 팬, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 플랫케이블"
PNC PARTNER   EVEREST 750W 80PLUS STANDARD 230V EU,"ATX 파워, 정격출력:750W, 80 PLUS 스탠다드, +12V 싱글레일, +12V 가용률:96%, 액티브PFC, PF(역률):99%, 120mm 팬, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 플랫케이블"
써멀테이크  터프파워 PF1 750W Platinum,"ATX 파워, 정격출력:750W, 80 PLUS 플레티넘, 전압변동:±2%, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 10년, [커넥터], 풀모듈러, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:9개, IDE 4핀:4개, FDD:1개, [부가기능], 팬리스모드, 자동 팬 조절, 대기전력 1W 미만, 프리볼트, 플랫케이블"
PNC PARTNER   EVEREST 600K RGB White 벌크,"ATX 파워, 정격출력:600W, +12V 싱글레일, 120mm 팬, 깊이:140mm, 무상 3년 , 유상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절, LED 라이트"
썬루트  TX750 80PLUS BRONZE 230V EU 벌크,"ATX 파워, 정격출력:750W, 80 PLUS 브론즈, +12V 싱글레일, +12V 가용률:99%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:150mm, 무상 5년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 2개, PCIe 8핀(6+2):4개, SATA:6개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 22년 3월부 제품스펙 일부 변경"
현대파워  PRIME 850K PLUS 벌크,"ATX 파워, 정격출력:600W, +12V 싱글레일, +12V 가용률:82%, 120mm 팬, 깊이:150mm, 무상 2년 , 유상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:4개, 22년 1월부 일부 스펙이 변경되었습니다"
TAGER  JN600W GAMING,"ATX 파워, 정격출력:600W, +12V 싱글레일, +12V 가용률:84%, 액티브PFC, PF(역률):99%, 120mm 팬, 깊이:140mm, 무상 3년, [커넥터], 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:4개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만"
FSP  FSP450-50SAC,"M-ATX(SFX) 파워, 정격출력:450W, 80 PLUS 브론즈, +12V 싱글레일, 액티브PFC, PF(역률):99%, 80mm 팬, 깊이:100mm, 무상 2년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:3개, IDE 4핀:2개, FDD:1개, ATX 어댑터 브라켓 제공"
HOPELY  500RW V2.3 벌크,"ATX 파워, 정격출력:500W, +12V 다중레일, 120mm 팬, 무상 2년, 유상 3년, [커넥터], 케이블일체형, 메인전원:24핀(20+4), 보조전원:8핀(4+4) 1개, PCIe 8핀(6+2):2개, SATA:5개, IDE 4핀:3개, [부가기능], 자동 팬 조절, 대기전력 1W 미만, 2020년 6월 벌크 제품으로 변경되었습니다."
